enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target,training_hours_range
27667,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5.0,,,,0.0,
2821,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,M,Pvt Ltd,8.0,0.0,0-50
21216,city_173,0.878,Not specified,No relevent experience,no_enrollment,Graduate,STEM,5.0,,,28.0,0.0,0-50
25495,city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,M,Funded Startup,37.0,0.0,0-50
20791,city_16,0.91,Not specified,No relevent experience,Full time course,Graduate,STEM,2.0,,,108.0,1.0,101-200
28015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,M,Pvt Ltd,162.0,0.0,101-200
10685,city_73,0.754,Not specified,Has relevent experience,Full time course,High School,,9.0,,,41.0,0.0,0-50
405,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,M,Pvt Ltd,4.0,0.0,0-50
13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3.0,M,Public Sector,41.0,0.0,0-50
33050,city_165,0.903,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,17.0,L,Pvt Ltd,12.0,0.0,0-50
399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,190.0,0.0,101-200
8202,city_21,0.624,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,7.0,S,Pvt Ltd,29.0,1.0,0-50
8751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,M,Public Sector,11.0,0.0,0-50
20744,city_103,0.92,Male,No relevent experience,Full time course,High School,,3.0,L,Pvt Ltd,30.0,0.0,0-50
25380,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,M,,,0.0,
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,,9.0,,,16.0,0.0,0-50
12509,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,5.0,0.0,0-50
25473,city_26,0.698,Male,No relevent experience,Full time course,High School,,8.0,,,39.0,0.0,0-50
13083,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,S,Pvt Ltd,29.0,0.0,0-50
12454,city_21,0.624,Not specified,Has relevent experience,Full time course,Masters,STEM,4.0,S,NGO,210.0,0.0,201-350
3500,city_103,0.92,Other,No relevent experience,Part time course,High School,,6.0,S,Funded Startup,54.0,0.0,51-100
15922,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,44.0,0.0,0-50
6685,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,,,47.0,0.0,0-50
28838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,NGO,74.0,0.0,51-100
24082,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,S,Pvt Ltd,8.0,1.0,0-50
24846,city_21,0.624,Not specified,No relevent experience,Full time course,Graduate,STEM,7.0,,,20.0,1.0,0-50
1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,M,Pvt Ltd,162.0,0.0,101-200
6189,city_36,0.893,Not specified,No relevent experience,no_enrollment,Graduate,Business Degree,2.0,S,Pvt Ltd,110.0,0.0,101-200
16994,city_46,0.762,Other,Has relevent experience,Part time course,High School,,3.0,S,Pvt Ltd,262.0,0.0,201-350
13135,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,,,6.0,0.0,0-50
14578,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9.0,S,Pvt Ltd,19.0,1.0,0-50
20732,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,23.0,1.0,0-50
16496,city_21,0.624,Male,No relevent experience,,Graduate,STEM,0.0,,,107.0,1.0,101-200
16537,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,L,,134.0,0.0,101-200
17358,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,S,Early Stage Startup,40.0,0.0,0-50
21933,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,S,Pvt Ltd,11.0,0.0,0-50
7342,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,,,102.0,0.0,101-200
5630,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,,100.0,0.0,51-100
24152,city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3.0,L,Pvt Ltd,30.0,0.0,0-50
17762,city_103,0.92,Not specified,No relevent experience,no_enrollment,High School,,5.0,,,20.0,1.0,0-50
4310,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,14.0,M,Pvt Ltd,4.0,0.0,0-50
5142,city_16,0.91,Not specified,No relevent experience,no_enrollment,Primary School,,5.0,,,15.0,0.0,0-50
22319,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,,,,1.0,
30912,city_83,0.923,Male,No relevent experience,no_enrollment,Primary School,,1.0,,Pvt Ltd,103.0,0.0,101-200
20976,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,M,Public Sector,40.0,0.0,0-50
13150,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,20.0,M,Pvt Ltd,27.0,0.0,0-50
12206,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,10.0,M,Pvt Ltd,,0.0,
9407,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,7.0,S,Pvt Ltd,110.0,0.0,101-200
13152,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,S,Funded Startup,96.0,0.0,51-100
1069,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,5.0,L,Pvt Ltd,57.0,0.0,51-100
25418,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,,,240.0,0.0,201-350
22689,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Funded Startup,42.0,0.0,0-50
5104,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,,,16.0,1.0,0-50
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,40.0,1.0,0-50
27064,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,M,Funded Startup,94.0,0.0,51-100
14598,city_37,0.794,Not specified,No relevent experience,no_enrollment,Graduate,STEM,9.0,L,Pvt Ltd,160.0,0.0,101-200
9571,city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10.0,S,Early Stage Startup,,0.0,
30854,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Early Stage Startup,11.0,0.0,0-50
25290,city_173,0.878,Not specified,Has relevent experience,no_enrollment,High School,,0.0,M,Pvt Ltd,29.0,0.0,0-50
29640,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,23.0,0.0,0-50
17519,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,S,Pvt Ltd,113.0,0.0,101-200
12111,city_73,0.754,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,15.0,,,56.0,0.0,51-100
6085,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2.0,,,39.0,1.0,0-50
27277,city_103,0.92,Not specified,No relevent experience,no_enrollment,Graduate,STEM,2.0,M,Pvt Ltd,20.0,0.0,0-50
31692,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,20.0,L,Pvt Ltd,40.0,0.0,0-50
6052,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,56.0,0.0,51-100
18161,city_145,0.555,Not specified,No relevent experience,Full time course,Graduate,STEM,4.0,,,106.0,0.0,101-200
12934,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19.0,M,Pvt Ltd,64.0,0.0,51-100
30400,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,L,Pvt Ltd,51.0,0.0,51-100
26419,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6.0,M,Pvt Ltd,41.0,0.0,0-50
4188,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,150.0,0.0,101-200
12117,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,Pvt Ltd,320.0,0.0,201-350
28847,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,,,,0.0,
30472,city_21,0.624,Male,No relevent experience,Full time course,,,4.0,M,Pvt Ltd,9.0,1.0,0-50
32534,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,L,Pvt Ltd,74.0,0.0,51-100
22395,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,,Public Sector,129.0,1.0,101-200
4876,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10.0,,,42.0,0.0,0-50
25182,city_61,0.913,Not specified,No relevent experience,no_enrollment,High School,,2.0,M,Pvt Ltd,58.0,0.0,51-100
26135,city_103,0.92,Male,No relevent experience,Full time course,High School,,3.0,,,126.0,1.0,101-200
7517,city_103,0.92,Not specified,No relevent experience,no_enrollment,High School,,4.0,,,45.0,1.0,0-50
2793,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Pvt Ltd,166.0,0.0,101-200
25174,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,S,Pvt Ltd,110.0,0.0,101-200
5593,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,20.0,,,37.0,0.0,0-50
14003,city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2.0,,,95.0,1.0,51-100
33057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,29.0,1.0,0-50
30484,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,S,Pvt Ltd,31.0,0.0,0-50
14688,city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11.0,S,Pvt Ltd,97.0,0.0,51-100
25459,city_114,0.926,Male,No relevent experience,no_enrollment,Primary School,,3.0,,,16.0,0.0,0-50
23657,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,4.0,,,14.0,0.0,0-50
20322,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,20.0,M,Pvt Ltd,206.0,0.0,201-350
22194,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2.0,S,Funded Startup,204.0,0.0,201-350
31401,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,L,Pvt Ltd,116.0,0.0,101-200
14914,city_102,0.804,Not specified,Has relevent experience,no_enrollment,Masters,STEM,16.0,M,Pvt Ltd,161.0,0.0,101-200
20376,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,25.0,1.0,0-50
27530,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,18.0,M,Pvt Ltd,94.0,0.0,51-100
24701,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,15.0,L,Pvt Ltd,16.0,0.0,0-50
6790,city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15.0,,,100.0,0.0,51-100
10102,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,L,Pvt Ltd,107.0,0.0,101-200
10338,city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11.0,,,17.0,0.0,0-50
15701,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,S,Pvt Ltd,140.0,0.0,101-200
21218,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3.0,L,Pvt Ltd,75.0,0.0,51-100
1586,city_75,0.939,Not specified,Has relevent experience,no_enrollment,High School,,6.0,,,59.0,0.0,51-100
9189,city_23,0.899,Not specified,Has relevent experience,no_enrollment,High School,,6.0,S,,146.0,0.0,101-200
13788,city_93,0.865,Not specified,No relevent experience,no_enrollment,,,3.0,,,302.0,0.0,201-350
10752,city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9.0,M,Pvt Ltd,42.0,1.0,0-50
28406,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,No Major,14.0,,Pvt Ltd,131.0,0.0,101-200
26320,city_94,0.698,Not specified,Has relevent experience,Part time course,High School,,9.0,,,74.0,0.0,51-100
17460,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7.0,L,Pvt Ltd,22.0,0.0,0-50
18657,city_102,0.804,Not specified,No relevent experience,no_enrollment,Graduate,STEM,3.0,,,53.0,1.0,51-100
9384,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,143.0,0.0,101-200
4269,city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14.0,S,Pvt Ltd,72.0,0.0,51-100
14935,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,11.0,M,Pvt Ltd,7.0,0.0,0-50
28033,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3.0,S,Early Stage Startup,182.0,0.0,101-200
1568,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,S,Pvt Ltd,50.0,0.0,0-50
15465,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,2.0,S,Public Sector,82.0,0.0,51-100
26233,city_16,0.91,Male,Has relevent experience,,Graduate,STEM,2.0,L,Pvt Ltd,58.0,0.0,51-100
24729,city_104,0.924,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,94.0,0.0,51-100
29440,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,S,,60.0,1.0,51-100
32652,city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5.0,M,Pvt Ltd,124.0,0.0,101-200
28556,city_149,0.6890000000000001,Not specified,No relevent experience,no_enrollment,Primary School,,2.0,,,46.0,0.0,0-50
12875,city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3.0,,NGO,57.0,1.0,51-100
21078,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,17.0,0.0,0-50
30331,city_103,0.92,Not specified,Has relevent experience,no_enrollment,Graduate,STEM,14.0,L,Pvt Ltd,101.0,0.0,101-200
5899,city_150,0.698,Male,No relevent experience,no_enrollment,Primary School,,3.0,,Pvt Ltd,31.0,0.0,0-50
22787,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,36.0,0.0,0-50
27435,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15.0,,,198.0,0.0,101-200
2855,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5.0,L,Pvt Ltd,31.0,0.0,0-50
18385,city_11,0.55,Not specified,Has relevent experience,,Masters,STEM,9.0,S,Pvt Ltd,12.0,0.0,0-50
27866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,S,Funded Startup,31.0,0.0,0-50
7328,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,,,26.0,1.0,0-50
24807,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,S,Pvt Ltd,55.0,0.0,51-100
27113,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,,,8.0,1.0,0-50
6008,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,20.0,M,Pvt Ltd,38.0,0.0,0-50
760,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16.0,,,8.0,0.0,0-50
2990,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,32.0,1.0,0-50
28229,city_40,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18.0,M,Funded Startup,51.0,0.0,51-100
4162,city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,L,Pvt Ltd,22.0,0.0,0-50
27326,city_114,0.926,Male,Has relevent experience,Full time course,High School,,7.0,,,17.0,0.0,0-50
604,city_16,0.91,Male,No relevent experience,,,,3.0,,,24.0,0.0,0-50
2194,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,S,Funded Startup,19.0,0.0,0-50
21564,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9.0,S,Pvt Ltd,46.0,1.0,0-50
17432,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13.0,S,Pvt Ltd,15.0,0.0,0-50
13952,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,,,23.0,1.0,0-50
1988,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,38.0,0.0,0-50
23691,city_21,0.624,Not specified,No relevent experience,Full time course,Masters,STEM,4.0,,,46.0,1.0,0-50
10481,city_102,0.804,Not specified,No relevent experience,Full time course,Graduate,Business Degree,0.0,,,214.0,0.0,201-350
8540,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Public Sector,52.0,0.0,51-100
8806,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,0.0,,,22.0,1.0,0-50
15468,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,M,Pvt Ltd,65.0,0.0,51-100
32747,city_160,0.92,Not specified,Has relevent experience,Full time course,Graduate,No Major,14.0,S,Pvt Ltd,64.0,0.0,51-100
1297,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,L,Pvt Ltd,86.0,0.0,51-100
4075,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,52.0,1.0,51-100
12772,city_136,0.897,Not specified,Has relevent experience,no_enrollment,Masters,STEM,14.0,,,,0.0,
22517,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3.0,M,Public Sector,86.0,0.0,51-100
26388,city_136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5.0,,,288.0,1.0,201-350
30676,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,53.0,0.0,51-100
18376,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,S,,60.0,0.0,51-100
10970,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,,,,0.0,
29961,city_75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,20.0,S,Pvt Ltd,166.0,0.0,101-200
5136,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,20.0,,,62.0,0.0,51-100
20369,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7.0,L,,35.0,0.0,0-50
23505,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,M,Pvt Ltd,106.0,0.0,101-200
11751,city_138,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6.0,S,Pvt Ltd,58.0,0.0,51-100
12038,city_90,0.698,Male,Has relevent experience,Full time course,Masters,,,,,44.0,1.0,0-50
28590,city_16,0.91,Male,Has relevent experience,,Masters,STEM,6.0,S,Funded Startup,72.0,0.0,51-100
32699,city_103,0.92,Not specified,Has relevent experience,no_enrollment,High School,,18.0,L,Pvt Ltd,80.0,0.0,51-100
10370,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,L,NGO,166.0,0.0,101-200
4095,city_10,0.895,Not specified,Has relevent experience,no_enrollment,Masters,STEM,20.0,M,Pvt Ltd,25.0,0.0,0-50
5340,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,20.0,L,Pvt Ltd,109.0,0.0,101-200
9217,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,1.0,S,Early Stage Startup,37.0,0.0,0-50
15294,city_11,0.55,Not specified,No relevent experience,Full time course,Graduate,STEM,4.0,,,55.0,1.0,51-100
23901,city_103,0.92,Male,No relevent experience,,,,3.0,,,32.0,0.0,0-50
5673,city_45,0.89,Male,No relevent experience,no_enrollment,Graduate,STEM,9.0,S,Pvt Ltd,51.0,0.0,51-100
25421,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,S,Funded Startup,84.0,0.0,51-100
20698,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,NGO,72.0,0.0,51-100
41,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,20.0,M,Pvt Ltd,47.0,0.0,0-50
23636,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,12.0,,,47.0,0.0,0-50
9387,city_73,0.754,Male,Has relevent experience,,High School,,6.0,S,Funded Startup,20.0,0.0,0-50
21466,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,198.0,1.0,101-200
9515,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2.0,M,Public Sector,64.0,0.0,51-100
20743,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,L,Pvt Ltd,23.0,1.0,0-50
25766,city_71,0.884,Male,No relevent experience,Full time course,Masters,STEM,14.0,M,Public Sector,96.0,0.0,51-100
4626,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,2.0,,Pvt Ltd,306.0,0.0,201-350
4642,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,S,NGO,8.0,0.0,0-50
16178,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,M,Pvt Ltd,48.0,0.0,0-50
1829,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,S,Pvt Ltd,98.0,1.0,51-100
2377,city_114,0.926,Not specified,No relevent experience,no_enrollment,Phd,STEM,7.0,M,NGO,46.0,0.0,0-50
8287,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1.0,,,53.0,1.0,51-100
10529,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,20.0,S,Pvt Ltd,102.0,0.0,101-200
30608,city_160,0.92,Not specified,No relevent experience,Full time course,Graduate,STEM,4.0,,,76.0,0.0,51-100
